id,vector,label,texto_preprocesado
9726,email,0,harry david hbusdgzwatadveharryanddavidcom order today free express upgrade view email online httpeharryanddavidcomatbhrereap5vavbwihiyafqbnpap5vavelhostedcirc_hd55i1b3ai_storename express love get free express upgrade select gifts valentines day hurry order today enter code val checkout valentines day arrival guaranteed pay standard delivery processing charge save 999 shop selection httpeharryanddavidcomatbhrereap5vavbwihiyafqbnpap5vavelshopcirc_hd55i1b3a deluxe sweetheart tower 4995 httpeharryanddavidcomatbhrereap5vavbwihiyafqbnpap5vavelsweetwrcirc_hd55i1b3a new harry david chocolate charm confections 3495 httpeharryanddavidcomatbhrereap5vavbwihiyafqbnpap5vavelchocchrmcirc_hd55i1b3a tower hearts 3995 httpeharryanddavidcomatbhrereap5vavbwihiyafqbnpap5vaveltowerhrtcirc_hd55i1b3a cupids cookies 3995 httpeharryanddavidcomatbhrereap5vavbwihiyafqbnpap5vavelcookiescirc_hd55i1b3a 2 hearts chocolate 1995 httpeharryanddavidcomatbhrereap5vavbwihiyafqbnpap5vaveltwohrtscirc_hd55i1b3a save 6 hearts 4995 httpeharryanddavidcomatbhrereap5vavbwihiyafqbnpap5vavelsixhrtscirc_hd55i1b3a special valentines fruitofthemonth club gift says love month month httpeharryanddavidcomatbhrereap5vavbwihiyafqbnpap5vavelfomcbnrcirc_hd55i1b3a exclusively stores chocolate dip sip saturday february 9 1 pm 5 pm enjoy free samples save 10 gifts valentines day click coupon httpeharryanddavidcomatbhrereap5vavbwihiyafqbnpap5vavelstorebnrcirc_hd55i1b3a affectionately harry david 2500 pacific hwy medford 97501 httpeharryanddavidcomatbhrereap5vavbwihiyafqbnpap5vavelhomecirc_hd55i1b3a find delicious ways celebrate local harry david store city near httpeharryanddavidcomatbhrereap5vavbwihiyafqbnpap5vavelstoreloccirc_hd55i1b3a express delivery services available 10am pst february 13 2008 free express delivery upgrade 999 value applies 3day express service select products supplies last offer valid phone internet orders available stores apply previous purchases combined offer discount standard delivery processing charges applicable taxes apply delivery processing based regular price merchandise void prohibited law offer valid february 610 2008 checkout select valentines day delivery option enter coupon code val harry david sent email advertisement purchased us registered receive email updates sure mail reaches inbox bulk junk folders add hbusdgzwatadveharryanddavidcom address book would like change email address longer wish receive email us let us know using link httpeharryanddavidcomatbhrereap5vavbwihiyafqbnpap5vavelupdatesljqoajnegvcceaschallengecccirc_hd55i1b3a use link contact customer service httpeharryanddavidcomatbhrereap5vavbwihiyafqbnpap5vavelfeedbackcirc_hd55i1b3a may also call us tollfree 18773221200 write us address shown copyright 2008 harry david rights reserved harry david registered trademark service mark harry david registered trademark service mark dba harry david website material may copied reproduced published broadcast rewritten distributed way tue 05 aug 2008 234528 0000 last day free express upgrade valentines day
8976,sms,0,ok can...
6529,url,0,https://www.vigyan.com
6177,email,1,calottery california usa calottery california usa 3347 east anaheim sreet long beach california 90884 tel fax 001 801 457 8388 e mail calottery _ california socialevents com http www calottery com congratulations office director international promotion calottery california united state america dear sir madam results category b draws congratulations bring notice results category b draws calottery california usa happy inform emerged winner second category part promotional draws draws held 25 th may 2005 supperlotto results officially announced today 9 th june 2005 participants selected computer ballot system drawn 4 000 000 names email addresses individuals companies africa america asia australia canada europe middle east new zealand part international promotions program email attached ticket number 4 15 23 26 47 23 drew number 1893 consequently category b therefore awarded lump sum pay 1 000 000 00 0 ne million united states dollars winning payout category b winners total prize 2 million dollars shared among 2 international winners category congratulations forms submitted head office best interest also avoid mix numbers names kind request keep entire details award strictly public notice process transferring claims completed funds remitted account part security protocol avoid double claiming unscrupulous acts participants participants program also wish bring notice mid year 2006 high stakes stand chance winning u 10 million hope part prize participate winning coupon numbers fails european processing center please contact european processing center immediately begin claim process mrs patricia mr juan phillip director operations legalonline consultancy security email fr legalonline legalonline com olineservice netscape net winner notice never reply email lottery draws know pritended us due call write head office united state confirmation e mail calottery _ california socialevents com tel fax 001 801 457 8388 due processing remittance prize money designated account choice remember must contact claim agent late 18 th june 2005 date funds returned unclaimed contact must via email fax tel num claim agent rosa escutia director public relations communications calottery california united state
1512,url,0,https://www.ramoonus.nl
2933,sms,0,"sorry battery died, yeah i'm here"
10920,email,1,kaye call dwtanacmtanaccom p pi harm dg acy vis hvt local target p bf h icz arm pp acy ge st ner ldd ic dr jsm ug au gh fills httpsawspringcom wed 06 aug 2008 205826 0300 kaye call
10928,url,0,https://www.forecastinternational.com
15357,url,1,http://www.amerioaoexpreos.co.jp.caudgdk.cn/
7847,url,0,https://www.lussobabies.com
11919,url,0,https://www.nelson.govt.nz
4653,email,1,greencard 2004 ekln kairmayin barisbkolaymailcom 3cdoctype html public 222f2fw3c2f2fdtd html 42e01 transitional2f2fen223e 3chtml3e 3chead3e 3ctitle3egreen card3c2ftitle3e 3cscript3e function go2829 window2elocation3d22http3a2f2fwww2eyesilkart2eorg2findex2ephp3fwho3d19223b 3c2fscript3e 3c2fhead3e 3cbody onload3d22go282922 3e 3c2fbody3e 3c2fhtml3e sfnet email sponsored bythinkgeek welcome geek heaven httpthinkgeekcomsf _______________________________________________ webmaketalk mailing list webmaketalklistssourceforgenet httpslistssourceforgenetlistslistinfowebmaketalk sat 21 sep 2002 152832 0300 wm greencard 2004 ekiliini karmayn
8550,url,1,http://www.u89134p84288.web0129.zxcs-klant.nl
9630,url,1,https://raspy-lake-1fdf.glglhdlhb5.workers.dev/
5200,url,1,https://docs.google.com/forms/d/e/1faipqlsd48px4xy2tulfwatus5j0cfgtjspnudep0s25bx0ica_-n1a/viewform?usp=send_form
135,url,1,http://www.yousearchthebestnow.info
5673,email,1,incres yor pns size n 1 hr women r bout thr luvrz pns size u cn surely change dat nw gro 3 inches plus withn wkz wont cost u arm leg specal 2 day pace wilt vessel areaway bilge histology clayton modulus budapest voluntary demarcate somatic elicit snare herpes mad arrange carbonate cbs britannica triptych immodesty personify sydney best felon dissipate connivance fda carboxylic liverpudlian burnside washout katz haste apatite parasite handicraftsmen decouple impartation mascara bent aunt quantify condemnate catchy diddle thrash alberich auditory chancy ablution ernest compelling pure flexure shaw c christendom slug cadaverous oakland symbiotic flung subtly peregrine hoffman inmate cuff cyclopean diet hobby gainesville imprecision umbilical iliad butterfat awn terpsichore obsidian gwen camaraderie methodist angelina qualm sacrament cucumber volt fluke gail avenge emmett tetanus calculus besiege hoarse eileen watergate zenith egotism rendezvous contraceptive savonarola publication saucepan fiscal rhetoric crystallographer stream deflate edinburgh equanimity financier alp district write angling doherty serape consistent defend whistle cahill orthodontist autumn brawl leone bogeymen counterpoint chianti viz bravura choral runneth agway discrepant ferrer insubordinate fly gorham boot iliac onto fatal pus valley seersucker obsidian paratroop epitome malabar midshipmen chick anneal orwellian ecliptic paginate prognosticate ruthenium gemini sextuple brazzaville lawgiving hatred carbonaceous ear mitten raster uremia tune dimension indigestion neanderthal flank realtor swanson weinberg clive hierarchal veneer diffusion transect licentious serial sumter nooooooo mooooreeeee meeessaageeeees heereeee http www gnooz com parental clan delta lusaka digression argot cattle hummock weber ravenous bursty haunch pornography sensual mo plankton weep plutonium crewcut croquet birdlike parsons concentrate remunerate rangeland snell lundquist hacienda bakelite delphinium macroprocessor confabulate malleable nicosia phraseology duckling primacy glidden royalty apatite bemoan augur harris arch scraggly sst entendre ely aristotelian dunlap downs fraternity carbonyl paint nashua heat jockey monstrous pinkish ruckus ravel gouda kansas chew dis rectangular crest thrill homomorphic archival growl episode illicit althea contract chopin puffin teardrop cardamom emerald sabotage strawflower cancerous delectable platypus keyed coca leland kill knuckle wild aleck sped arboretum cumulate turbid chock andy centrifuge fencepost militant cobb numismatist plastron larval wastage dusty bizet waldorf dystrophy insight language bosonic hijinks previous folio ninety dyer abide alsop eucalyptus hypnotic didactic deficient act prove ginger flabbergast mcgee edward doherty assemblage stanton advent aggregate buttock pee appropriate binomial perilla corridor bookshelves milwaukee poll embroidery doctoral palate veneto triangulum gillespie chance irony patrician acetone counterexample bengal maori proponent sully liar basic due classy counterpart tetanus josiah charity contrariwise vassar butyric forward linguist tantalum conspiratorial saxophone brandt patton breech mcmahon reb arabic quixotic inactive shattuck grayish cometh poincare hong metcalf domingo tarpon infer deuce caesar rag scottsdale melamine refrigerate crime strategist mastic aurelius mythic astronomic begonia patrolling clamp uremia algebra gullah meg husbandmen abusable chromosome braniff meson ascription canon boron leapfrog watermelon year creating sunrise bernhard apartheid nodal priory quinn ankara qualified convenient newel corbett grief heard boxy alderman dedicate rena windup massey batch opium stethoscope batten republic diane christian bend tong shuffle biology critic noun croak boyle curl audition opportune midweek plugging blatant decode slacken reginald trivium kensington governance airlift picosecond stale coequal sidetrack aggressive erratic cambric alteration applied depreciable vanquish radio orbital embellish buzzy gird decaffeinate swallowtail armada begetting haiti titanic floodlight academic chapel indecisive postage victor borroughs midwestern trinket tristan housework huxtable blazon drophead teleprinter criss suntan geoffrey hijinks chastity solidarity glaucous dreamy annoy councilman wasp rangy incise twice consistent mater ami individuate militiamen alginate abominate agrarian troublesome whimsey tort antoinette squat scrutiny pomposity tom therapist tried alden diffusion disquisition ambition cholesterol thug vendor insatiable anise mans slay diorite exclusionary bourn capacity telegraph apparition psychobiology bestseller meteor thor cape shawl accipiter valedictorian question wilful confront comrade u chinchilla bestial softball guggenheim vitriol capsize ecstatic cancelled laze infancy watery earring neuter paris missy terra dobbin arenaceous bassinet leyden steely deadhead honk civil wavenumber barstow floodgate laurent quadripartite hinge fallen crucifix act afterword eavesdropped emmanuel nucleant grenoble drunkard hubby robotics colossi minos fabian wharton kaiser nomad kelley totemic squander ratepayer animate drexel rubidium selenite gout janitor eluate propose shalom antwerp cake autism macintosh bipartisan accretion goober fallen farsighted stymie decay fide arum thence monarch trance dibble galway fluid schroedinger glenda farmhouse hereby buxtehude porous galilee astride combinator constitution diamagnetism compensatory baseman ron albanian immanent viburnum covenant champion ruby whelk chinaman pluperfect cannabis conquer anarch cindy nude hypochlorous bucketfull collocation cougar male genotype corps petty headline orgiastic calm maggoty concentrate sarah seaweed abound cunningham brewery glasswort koinonia tricky janissary saran lean terrace gravestone adventitious cereal nebraska mo bow calibrate fidelity germany compendia dare inelegant calypso crisis ridgepole sonny wy wrapup accompany curry farm gullet bereave objectivity asia clamp scramble bacteria betel bondsmen surjection ceramic precept common chicanery diem someone consent forgery blast cranny fleshy obtrude oxidant destructor argument lansing transformation carrion mcleod catheter crumb brow evaporate phantasy marshall preamble hustle demand dismal indium orthoclase blather bloop odorous stave crackpot bequeath dyadic width vapid pagan fanciful wily tabu hence farmland volcanism melanesia dandelion frock lilly backpack chancel barricade comfort monic hedgehog neuron iconoclasm scandalous epimorphism eutectic conscription hollingsworth antietam corruptible strung poe multiplexor cloth waco bulblet otiose assyriology drowsy eastland gaudy rigid swordplay cornflower mausoleum reticent spatial flyer smucker nuthatch inman domicile flippant fifo bobcat stock upper salmonberry archbishop cyclorama gorgon gordian el osaka determinant inundate pageant transpiration alarm synge candlelit seismograph calamus cookbook cutlet cromwell scrutiny mccracken hendrickson decimate citadel
